customer_id,age,gender,employment_type,monthly_income,loan_amount,transaction_count,avg_monthly_spend,savings_ratio,mobile_recharge_freq,missed_payments,income_to_loan_ratio,spend_to_income_ratio,credit_risk,risk_category,loan_eligibility,credit_score
CUST002367,36,Female,Self-Employed,79725,492028,170,51601,0.63,11,2,0.16,0.65,1,Medium Risk,Eligible with Conditions,586
CUST002368,53,Female,Unemployed,129764,503515,21,46809,0.33,13,3,0.26,0.36,1,High Risk,Not Eligible,466
CUST002369,24,Female,Self-Employed,67099,342044,154,23791,0.06,7,4,0.2,0.35,1,High Risk,Not Eligible,352
CUST002370,24,Male,Unemployed,120557,31296,49,72343,0.16,8,1,3.85,0.6,0,Low Risk,Eligible,672
CUST002371,59,Female,Unemployed,94760,154138,193,29648,0.07,1,0,0.61,0.31,1,Low Risk,Eligible,594
CUST002372,60,Female,Self-Employed,26013,164964,143,34090,0.16,10,0,0.16,1.31,1,Low Risk,Not Eligible,612
CUST002373,37,Male,Self-Employed,29446,474509,65,93636,0.31,13,1,0.06,3.18,1,Medium Risk,Eligible with Conditions,582
CUST002374,57,Female,Self-Employed,113209,69771,298,99485,0.11,13,4,1.62,0.88,1,High Risk,Not Eligible,362
CUST002375,59,Female,Unemployed,110261,505010,37,20857,0.14,4,5,0.22,0.19,1,High Risk,Not Eligible,308
CUST002376,49,Male,Self-Employed,103739,104074,116,65327,0.33,4,2,1.0,0.63,0,Medium Risk,Eligible with Conditions,646
CUST002377,56,Male,Salaried,8557,528136,295,96386,0.26,10,5,0.02,11.26,1,High Risk,Not Eligible,332
CUST002378,58,Male,Self-Employed,138878,425331,41,45967,0.34,9,6,0.33,0.33,1,High Risk,Not Eligible,300
CUST002379,59,Female,Salaried,107143,565910,104,56709,0.32,13,1,0.19,0.53,1,Medium Risk,Eligible with Conditions,584
CUST002380,57,Female,Salaried,32578,303030,27,70948,0.46,6,2,0.11,2.18,1,Medium Risk,Eligible with Conditions,552
CUST002381,55,Male,Salaried,82779,145973,222,51861,0.66,4,4,0.57,0.63,1,High Risk,Not Eligible,472
CUST002382,27,Male,Self-Employed,148668,87910,93,71718,0.1,13,3,1.69,0.48,1,High Risk,Not Eligible,420
CUST002383,47,Female,Student,65500,185934,213,23948,0.1,1,3,0.35,0.37,1,High Risk,Not Eligible,420
CUST002384,48,Male,Salaried,80534,386136,275,36782,0.6,8,5,0.21,0.46,1,High Risk,Not Eligible,400
CUST002385,42,Male,Salaried,18129,518271,241,53756,0.37,11,4,0.03,2.97,1,High Risk,Not Eligible,414
CUST002386,34,Male,Salaried,19596,510042,213,85789,0.54,9,2,0.04,4.38,1,Medium Risk,Eligible with Conditions,568
CUST002387,27,Female,Self-Employed,73355,168878,282,71388,0.17,5,5,0.43,0.97,1,High Risk,Not Eligible,314
CUST002388,57,Female,Salaried,20974,159525,210,87528,0.59,5,1,0.13,4.17,1,Medium Risk,Eligible with Conditions,638
CUST002389,42,Female,Salaried,120004,468609,82,69809,0.65,10,5,0.26,0.58,1,High Risk,Not Eligible,410
CUST002390,25,Female,Salaried,134794,457029,102,10649,0.46,8,4,0.29,0.08,1,High Risk,Not Eligible,432
CUST002391,22,Female,Self-Employed,78202,369699,98,32002,0.1,8,6,0.21,0.41,1,High Risk,Not Eligible,300
CUST002392,47,Female,Salaried,82442,407521,84,37723,0.63,5,4,0.2,0.46,1,High Risk,Not Eligible,466
CUST002393,41,Male,Self-Employed,63598,37646,42,77314,0.56,4,3,1.69,1.22,1,High Risk,Not Eligible,512
CUST002394,58,Female,Salaried,141726,81126,232,93312,0.53,6,1,1.75,0.66,0,Low Risk,Eligible,746
CUST002395,35,Female,Self-Employed,41758,519116,138,73085,0.05,10,3,0.08,1.75,1,High Risk,Not Eligible,410
CUST002396,41,Male,Salaried,32204,260217,200,84399,0.57,5,2,0.12,2.62,1,Medium Risk,Eligible with Conditions,574
CUST002397,30,Female,Self-Employed,135309,389382,286,14809,0.12,8,2,0.35,0.11,1,Medium Risk,Eligible with Conditions,484
CUST002398,43,Female,Salaried,38552,597947,105,61169,0.18,9,0,0.06,1.59,1,Low Risk,Not Eligible,616
CUST002399,59,Male,Self-Employed,149408,533446,79,11302,0.42,13,4,0.28,0.08,1,High Risk,Not Eligible,424
CUST002400,25,Male,Unemployed,55037,79236,298,11100,0.21,1,1,0.69,0.2,0,Low Risk,Eligible,682
CUST002401,21,Male,Unemployed,42831,81067,212,71447,0.47,9,1,0.53,1.67,0,Low Risk,Eligible,734
CUST002402,33,Female,Self-Employed,51563,14879,87,80627,0.44,13,3,3.47,1.56,1,High Risk,Not Eligible,488
CUST002403,41,Male,Self-Employed,26361,141615,147,77635,0.1,9,5,0.19,2.95,1,High Risk,Not Eligible,300
CUST002404,46,Female,Student,49335,183996,60,58020,0.47,6,5,0.27,1.18,1,High Risk,Not Eligible,374
CUST002405,41,Female,Self-Employed,82469,440564,291,8663,0.65,11,3,0.19,0.11,1,High Risk,Not Eligible,530
CUST002406,38,Female,Salaried,33816,351261,215,98440,0.14,10,6,0.1,2.91,1,High Risk,Not Eligible,300
CUST002407,57,Female,Student,100479,215190,183,96827,0.43,5,5,0.47,0.96,1,High Risk,Not Eligible,366
CUST002408,52,Male,Salaried,34819,573176,62,47649,0.26,7,1,0.06,1.37,1,Medium Risk,Eligible with Conditions,572
CUST002409,56,Male,Salaried,130330,534087,77,50136,0.34,11,3,0.24,0.38,1,High Risk,Not Eligible,468
CUST002410,37,Female,Salaried,16798,488843,219,39104,0.22,8,5,0.03,2.33,1,High Risk,Not Eligible,324
CUST002411,55,Male,Salaried,57695,379673,270,42137,0.27,9,0,0.15,0.73,1,Low Risk,Not Eligible,634
CUST002412,31,Female,Self-Employed,137544,518264,77,5534,0.05,9,4,0.27,0.04,1,High Risk,Not Eligible,350
CUST002413,41,Female,Salaried,17415,95141,275,70762,0.69,10,0,0.18,4.06,1,Low Risk,Not Eligible,718
CUST002414,46,Female,Salaried,95638,382157,238,55445,0.45,11,5,0.25,0.58,1,High Risk,Not Eligible,370
CUST002415,24,Male,Salaried,26452,298812,23,12585,0.37,3,2,0.09,0.48,1,Medium Risk,Eligible with Conditions,534
CUST002416,54,Female,Self-Employed,147192,140183,117,95796,0.29,13,1,1.05,0.65,0,Low Risk,Eligible,698
CUST002417,38,Female,Self-Employed,118205,422902,67,95947,0.39,8,0,0.28,0.81,1,Low Risk,Not Eligible,658
CUST002418,60,Male,Salaried,26170,208623,188,79438,0.28,1,0,0.13,3.04,1,Low Risk,Not Eligible,636
CUST002419,55,Male,Salaried,24259,21490,281,39392,0.27,7,3,1.13,1.62,1,High Risk,Not Eligible,454
CUST002420,61,Male,Salaried,30099,433410,166,87267,0.34,12,3,0.07,2.9,1,High Risk,Not Eligible,468
CUST002421,49,Male,Unemployed,148721,451732,247,86324,0.21,5,3,0.33,0.58,1,High Risk,Not Eligible,442
CUST002422,49,Female,Self-Employed,137394,486946,149,34126,0.15,13,5,0.28,0.25,1,High Risk,Not Eligible,310
CUST002423,58,Male,Self-Employed,67258,573392,150,45485,0.4,13,6,0.12,0.68,1,High Risk,Not Eligible,300
CUST002424,62,Female,Salaried,19805,534604,85,48798,0.59,2,6,0.04,2.46,1,High Risk,Not Eligible,338
CUST002425,41,Male,Self-Employed,51147,43130,47,71310,0.13,2,2,1.19,1.39,1,Medium Risk,Eligible with Conditions,486
CUST002426,62,Male,Self-Employed,82280,468445,297,12017,0.05,8,0,0.18,0.15,1,Low Risk,Not Eligible,590
CUST002427,33,Male,Salaried,114777,374438,180,28700,0.2,5,4,0.31,0.25,1,High Risk,Not Eligible,380
CUST002428,61,Male,Salaried,105841,380581,73,93680,0.69,14,3,0.28,0.89,1,High Risk,Not Eligible,538
CUST002429,37,Male,Salaried,132726,150250,60,98446,0.59,12,2,0.88,0.74,0,Medium Risk,Eligible with Conditions,698
CUST002430,29,Male,Student,136359,187235,123,39507,0.43,11,5,0.73,0.29,1,High Risk,Not Eligible,366
CUST002431,61,Female,Student,84215,592453,208,50679,0.65,3,2,0.14,0.6,1,Medium Risk,Eligible with Conditions,590
CUST002432,21,Male,Self-Employed,120909,409696,59,95221,0.33,1,3,0.3,0.79,1,High Risk,Not Eligible,466
CUST002433,22,Male,Self-Employed,103365,442090,42,92938,0.69,11,1,0.23,0.9,1,Medium Risk,Eligible with Conditions,658
CUST002434,49,Male,Salaried,18985,596063,247,40232,0.23,7,0,0.03,2.12,1,Low Risk,Not Eligible,626
CUST002435,53,Male,Self-Employed,20391,404782,205,98599,0.19,11,3,0.05,4.84,1,High Risk,Not Eligible,438
CUST002436,30,Female,Self-Employed,12861,352455,240,92661,0.46,12,4,0.04,7.2,1,High Risk,Not Eligible,432
CUST002437,60,Male,Salaried,42364,500733,19,27020,0.28,3,0,0.08,0.64,1,Low Risk,Not Eligible,636
CUST002438,41,Male,Student,90399,582437,148,60172,0.45,7,2,0.16,0.67,1,Medium Risk,Eligible with Conditions,550
CUST002439,48,Male,Salaried,50923,339705,81,16746,0.23,12,6,0.15,0.33,1,High Risk,Not Eligible,300
CUST002440,31,Male,Salaried,146991,417639,267,66537,0.44,2,4,0.35,0.45,1,High Risk,Not Eligible,428
CUST002441,54,Female,Self-Employed,93818,97199,189,7094,0.21,4,0,0.97,0.08,0,Low Risk,Eligible,742
CUST002442,28,Male,Self-Employed,79160,170024,59,71466,0.06,2,4,0.47,0.9,1,High Risk,Not Eligible,352
CUST002443,42,Female,Self-Employed,136165,556614,8,33755,0.64,4,2,0.24,0.25,1,Medium Risk,Eligible with Conditions,588
CUST002444,28,Male,Salaried,147248,36139,44,98641,0.62,5,3,4.07,0.67,1,High Risk,Not Eligible,524
CUST002445,35,Female,Student,41529,510950,234,14552,0.68,14,6,0.08,0.35,1,High Risk,Not Eligible,356
CUST002446,37,Female,Self-Employed,9669,196929,290,62491,0.51,8,4,0.05,6.46,1,High Risk,Not Eligible,442
CUST002447,43,Male,Self-Employed,125373,340782,142,22779,0.49,2,3,0.37,0.18,1,High Risk,Not Eligible,498
CUST002448,44,Male,Unemployed,52859,339796,107,32000,0.4,10,6,0.16,0.61,1,High Risk,Not Eligible,300
CUST002449,39,Female,Self-Employed,63786,542225,11,88639,0.11,3,2,0.12,1.39,1,Medium Risk,Eligible with Conditions,482
CUST002450,25,Female,Salaried,28323,263006,168,56953,0.16,10,6,0.11,2.01,1,High Risk,Not Eligible,300
CUST002451,52,Male,Self-Employed,14021,514603,280,60564,0.22,12,2,0.03,4.32,1,Medium Risk,Eligible with Conditions,504
CUST002452,64,Female,Salaried,47807,337187,53,17102,0.63,13,4,0.14,0.36,1,High Risk,Not Eligible,466
CUST002453,21,Female,Salaried,136305,64919,100,4861,0.15,5,4,2.1,0.04,1,High Risk,Not Eligible,370
CUST002454,43,Female,Salaried,58355,349199,63,46574,0.65,11,2,0.17,0.8,1,Medium Risk,Eligible with Conditions,590
CUST002455,57,Male,Unemployed,121415,465777,235,35682,0.38,12,4,0.26,0.29,1,High Risk,Not Eligible,416
CUST002456,28,Female,Salaried,16711,435838,181,81819,0.51,12,4,0.04,4.9,1,High Risk,Not Eligible,442
CUST002457,33,Female,Self-Employed,15904,305279,94,94133,0.1,9,4,0.05,5.92,1,High Risk,Not Eligible,360
CUST002458,28,Female,Salaried,72033,296840,286,80972,0.21,10,5,0.24,1.12,1,High Risk,Not Eligible,322
CUST002459,43,Male,Self-Employed,94478,139845,40,96960,0.67,11,4,0.68,1.03,1,High Risk,Not Eligible,474
CUST002460,63,Male,Self-Employed,128035,29956,175,68185,0.21,5,0,4.27,0.53,0,Low Risk,Eligible,742
CUST002461,21,Female,Self-Employed,11093,268672,130,77426,0.23,14,2,0.04,6.98,1,Medium Risk,Eligible with Conditions,506
CUST002462,44,Male,Salaried,32918,394925,208,51120,0.16,9,2,0.08,1.55,1,Medium Risk,Eligible with Conditions,492
CUST002463,55,Female,Self-Employed,148466,91491,293,41297,0.12,4,1,1.62,0.28,1,Medium Risk,Eligible with Conditions,544
CUST002464,44,Male,Unemployed,132501,49588,101,11299,0.19,10,3,2.67,0.09,1,High Risk,Not Eligible,438
CUST002465,37,Male,Self-Employed,100510,206657,242,44348,0.46,5,1,0.49,0.44,0,Low Risk,Eligible,732
CUST002466,25,Female,Self-Employed,101708,104152,177,44384,0.34,9,4,0.98,0.44,1,High Risk,Not Eligible,408
CUST002467,40,Male,Unemployed,105819,418727,92,79693,0.4,4,4,0.25,0.75,1,High Risk,Not Eligible,420
CUST002468,41,Male,Salaried,44303,343037,21,98299,0.11,5,6,0.13,2.22,1,High Risk,Not Eligible,300
CUST002469,60,Male,Self-Employed,35453,21167,144,35687,0.57,5,0,1.67,1.01,0,Low Risk,Eligible,814
CUST002470,51,Female,Student,116886,115782,258,67577,0.56,4,0,1.01,0.58,0,Low Risk,Eligible,812
CUST002471,56,Male,Salaried,68695,486005,282,63047,0.04,4,0,0.14,0.92,1,Low Risk,Not Eligible,588
CUST002472,31,Male,Self-Employed,141412,135775,155,13191,0.29,11,0,1.04,0.09,0,Low Risk,Eligible,758
CUST002473,35,Female,Salaried,46057,39889,144,59884,0.08,5,0,1.15,1.3,1,Low Risk,Eligible,596
CUST002474,39,Male,Self-Employed,139669,312822,118,57911,0.56,12,0,0.45,0.41,0,Low Risk,Eligible,812
CUST002475,27,Male,Self-Employed,102655,231406,72,80303,0.52,6,0,0.44,0.78,0,Low Risk,Eligible,804
CUST002476,48,Male,Salaried,23025,589550,183,86447,0.63,7,0,0.04,3.75,1,Low Risk,Not Eligible,706
CUST002477,63,Male,Self-Employed,15145,140753,129,97165,0.19,6,6,0.11,6.42,1,High Risk,Not Eligible,300
CUST002478,25,Male,Salaried,109206,595296,237,95480,0.34,1,5,0.18,0.87,1,High Risk,Not Eligible,348
CUST002479,25,Female,Salaried,49723,234489,151,46726,0.15,2,0,0.21,0.94,1,Low Risk,Not Eligible,610
CUST002480,50,Female,Salaried,81230,411906,115,37623,0.28,7,2,0.2,0.46,1,Medium Risk,Eligible with Conditions,516
CUST002481,52,Male,Student,143902,273617,242,86517,0.38,14,0,0.53,0.6,0,Low Risk,Eligible,776
CUST002482,28,Male,Salaried,116138,416885,7,53000,0.07,3,3,0.28,0.46,1,High Risk,Not Eligible,414
CUST002483,30,Male,Student,70040,199499,215,74494,0.51,12,0,0.35,1.06,0,Low Risk,Not Eligible,802
CUST002484,58,Female,Self-Employed,116668,528764,29,83241,0.39,10,5,0.22,0.71,1,High Risk,Not Eligible,358
CUST002485,52,Female,Salaried,63030,198073,188,99172,0.59,11,6,0.32,1.57,1,High Risk,Not Eligible,338
CUST002486,48,Male,Self-Employed,64815,386150,65,66027,0.21,13,4,0.17,1.02,1,High Risk,Not Eligible,382
CUST002487,37,Male,Self-Employed,120789,277976,127,61995,0.64,2,5,0.43,0.51,1,High Risk,Not Eligible,408
CUST002488,51,Female,Self-Employed,65923,494114,59,45876,0.7,6,5,0.13,0.7,1,High Risk,Not Eligible,420
CUST002489,28,Male,Salaried,75904,150780,167,54070,0.65,11,4,0.5,0.71,1,High Risk,Not Eligible,470
CUST002490,60,Female,Salaried,85088,456816,191,93688,0.55,4,0,0.19,1.1,1,Low Risk,Not Eligible,690
CUST002491,45,Female,Salaried,13608,349891,43,69224,0.57,12,6,0.04,5.09,1,High Risk,Not Eligible,334
CUST002492,29,Male,Salaried,53667,332572,189,28365,0.41,11,6,0.16,0.53,1,High Risk,Not Eligible,302
CUST002493,22,Female,Salaried,63547,16002,87,32663,0.16,5,0,3.97,0.51,0,Low Risk,Eligible,732
CUST002494,35,Male,Salaried,148934,37556,199,68436,0.48,6,4,3.97,0.46,1,High Risk,Not Eligible,436
CUST002495,23,Male,Salaried,136391,597251,38,86275,0.51,3,3,0.23,0.63,1,High Risk,Not Eligible,502
CUST002496,56,Male,Salaried,83948,499361,117,66211,0.69,1,1,0.17,0.79,1,Medium Risk,Eligible with Conditions,658
CUST002497,24,Male,Salaried,79880,226746,234,13909,0.39,3,2,0.35,0.17,0,Medium Risk,Eligible with Conditions,658
CUST002498,34,Male,Salaried,65560,11563,287,63883,0.21,3,4,5.67,0.97,1,High Risk,Not Eligible,382
CUST002499,61,Male,Unemployed,123063,215995,291,15713,0.49,6,0,0.57,0.13,0,Low Risk,Eligible,798
CUST002500,61,Female,Salaried,102218,544442,159,15614,0.69,4,2,0.19,0.15,1,Medium Risk,Eligible with Conditions,598
CUST002501,45,Female,Self-Employed,122462,553482,169,23734,0.15,7,0,0.22,0.19,1,Low Risk,Not Eligible,610
CUST002502,30,Female,Salaried,25997,158520,186,33709,0.25,13,1,0.16,1.3,1,Medium Risk,Eligible with Conditions,570
CUST002503,41,Female,Unemployed,129266,494676,243,25885,0.39,11,1,0.26,0.2,1,Medium Risk,Eligible with Conditions,598
CUST002504,56,Male,Salaried,11679,427618,141,74622,0.14,2,4,0.03,6.39,1,High Risk,Not Eligible,368
CUST002505,32,Female,Unemployed,48308,271496,270,81267,0.04,12,2,0.18,1.68,1,Medium Risk,Eligible with Conditions,468
CUST002506,47,Female,Self-Employed,13695,267328,191,89128,0.26,4,5,0.05,6.51,1,High Risk,Not Eligible,332
CUST002507,60,Female,Salaried,66499,281463,44,16341,0.61,8,6,0.24,0.25,1,High Risk,Not Eligible,342
CUST002508,22,Male,Student,31382,125497,171,42435,0.06,11,6,0.25,1.35,1,High Risk,Not Eligible,300
CUST002509,33,Female,Self-Employed,22235,156521,264,15976,0.32,6,2,0.14,0.72,1,Medium Risk,Eligible with Conditions,524
CUST002510,52,Male,Salaried,141438,323477,147,85910,0.54,10,5,0.44,0.61,1,High Risk,Not Eligible,388
CUST002511,51,Female,Self-Employed,120468,539714,208,80869,0.67,3,1,0.22,0.67,1,Medium Risk,Eligible with Conditions,654
CUST002512,36,Male,Unemployed,14764,454794,180,8290,0.69,10,0,0.03,0.56,1,Low Risk,Not Eligible,718
CUST002513,52,Male,Self-Employed,121831,121775,266,48812,0.31,12,6,1.0,0.4,1,High Risk,Not Eligible,300
CUST002514,52,Female,Salaried,69836,38368,256,53528,0.67,2,5,1.82,0.77,1,High Risk,Not Eligible,414
CUST002515,54,Male,Self-Employed,39923,108841,204,61570,0.05,3,5,0.37,1.54,1,High Risk,Not Eligible,300
CUST002516,31,Male,Self-Employed,103711,495846,203,59399,0.53,1,4,0.21,0.57,1,High Risk,Not Eligible,446
CUST002517,30,Female,Student,24292,383888,200,51437,0.46,1,3,0.06,2.12,1,High Risk,Not Eligible,492
CUST002518,35,Female,Self-Employed,132913,216293,81,92122,0.2,2,1,0.61,0.69,0,Low Risk,Eligible,680
CUST002519,37,Female,Salaried,140686,13724,23,60907,0.37,14,5,10.25,0.43,1,High Risk,Not Eligible,354
CUST002520,60,Male,Unemployed,28939,403300,66,84876,0.12,3,1,0.07,2.93,1,Medium Risk,Eligible with Conditions,544
CUST002521,38,Male,Salaried,26800,83872,285,51723,0.61,13,4,0.32,1.93,1,High Risk,Not Eligible,462
CUST002522,29,Male,Salaried,64440,599621,254,38655,0.27,9,0,0.11,0.6,1,Low Risk,Not Eligible,634
CUST002523,45,Female,Self-Employed,135521,510241,231,58833,0.45,8,2,0.27,0.43,1,Medium Risk,Eligible with Conditions,550
CUST002524,60,Male,Self-Employed,129327,234176,131,83096,0.14,12,1,0.55,0.64,1,Medium Risk,Eligible with Conditions,548
CUST002525,34,Male,Salaried,57648,531884,62,26997,0.17,11,4,0.11,0.47,1,High Risk,Not Eligible,374
CUST002526,45,Male,Self-Employed,123192,92844,208,69876,0.69,11,4,1.33,0.57,1,High Risk,Not Eligible,478
CUST002527,42,Male,Salaried,101498,94751,247,29013,0.53,9,4,1.07,0.29,1,High Risk,Not Eligible,446
CUST002528,50,Male,Salaried,37764,134817,256,35862,0.67,7,6,0.28,0.95,1,High Risk,Not Eligible,354
CUST002529,40,Male,Student,40470,475547,203,55448,0.23,7,6,0.09,1.37,1,High Risk,Not Eligible,300
CUST002530,41,Male,Salaried,65207,63326,244,90818,0.14,5,6,1.03,1.39,1,High Risk,Not Eligible,300
CUST002531,64,Female,Salaried,70157,528292,143,48608,0.37,7,2,0.13,0.69,1,Medium Risk,Eligible with Conditions,534
CUST002532,52,Female,Salaried,142288,178074,126,87612,0.36,4,6,0.8,0.62,1,High Risk,Not Eligible,300
CUST002533,41,Female,Unemployed,101778,29022,53,43894,0.15,5,1,3.51,0.43,0,Low Risk,Eligible,670
CUST002534,55,Male,Salaried,138016,89458,119,88201,0.52,12,5,1.54,0.64,1,High Risk,Not Eligible,384
CUST002535,52,Male,Salaried,132288,153317,255,53649,0.27,1,4,0.86,0.41,1,High Risk,Not Eligible,394
CUST002536,50,Female,Self-Employed,118573,408243,11,65104,0.15,11,2,0.29,0.55,1,Medium Risk,Eligible with Conditions,490
CUST002537,59,Male,Self-Employed,128730,412202,223,79459,0.25,4,6,0.31,0.62,1,High Risk,Not Eligible,300
CUST002538,32,Female,Salaried,72186,401742,81,42821,0.41,3,0,0.18,0.59,1,Low Risk,Not Eligible,662
CUST002539,61,Male,Self-Employed,12960,311505,183,50940,0.52,2,3,0.04,3.93,1,High Risk,Not Eligible,504
CUST002540,38,Male,Salaried,26781,528518,149,13935,0.35,2,1,0.05,0.52,1,Medium Risk,Eligible with Conditions,590
CUST002541,41,Female,Unemployed,39126,34533,158,92577,0.38,8,2,1.13,2.37,0,Medium Risk,Eligible with Conditions,656
CUST002542,33,Female,Salaried,114034,237033,125,15467,0.12,1,3,0.48,0.14,1,High Risk,Not Eligible,424
CUST002543,41,Female,Salaried,25883,154388,128,14073,0.64,8,3,0.17,0.54,1,High Risk,Not Eligible,528
CUST002544,28,Female,Salaried,37782,144771,154,10691,0.65,9,6,0.26,0.28,1,High Risk,Not Eligible,350
CUST002545,60,Female,Salaried,64387,105960,272,49538,0.49,6,2,0.61,0.77,0,Medium Risk,Eligible with Conditions,678
CUST002546,27,Male,Self-Employed,41746,587753,5,27490,0.04,1,5,0.07,0.66,1,High Risk,Not Eligible,300
CUST002547,43,Male,Salaried,74266,152745,165,18688,0.39,10,5,0.49,0.25,1,High Risk,Not Eligible,358
CUST002548,64,Male,Salaried,8056,290539,248,53650,0.45,12,2,0.03,6.66,1,Medium Risk,Eligible with Conditions,550
CUST002549,52,Female,Self-Employed,39457,109162,255,16829,0.7,7,2,0.36,0.43,0,Medium Risk,Eligible with Conditions,720
CUST002550,31,Female,Self-Employed,141315,135704,68,6086,0.7,5,4,1.04,0.04,1,High Risk,Not Eligible,480
CUST002551,42,Female,Salaried,140773,159779,252,5590,0.6,9,0,0.88,0.04,0,Low Risk,Eligible,820
CUST002552,42,Female,Salaried,81839,482965,119,42893,0.07,7,5,0.17,0.52,1,High Risk,Not Eligible,300
CUST002553,63,Female,Salaried,88636,80937,299,76396,0.67,5,4,1.1,0.86,1,High Risk,Not Eligible,474
CUST002554,45,Female,Salaried,115697,397888,5,41176,0.44,13,3,0.29,0.36,1,High Risk,Not Eligible,488
CUST002555,42,Male,Salaried,74483,144830,45,70484,0.57,2,3,0.51,0.95,1,High Risk,Not Eligible,514
CUST002556,48,Male,Self-Employed,28505,596297,177,29295,0.3,14,3,0.05,1.03,1,High Risk,Not Eligible,460
CUST002557,49,Male,Student,145625,411497,92,41131,0.24,4,2,0.35,0.28,0,Medium Risk,Eligible with Conditions,628
CUST002558,33,Male,Salaried,41525,264188,102,47893,0.34,2,1,0.16,1.15,1,Medium Risk,Eligible with Conditions,588
CUST002559,38,Male,Salaried,104008,250340,92,14924,0.13,9,4,0.42,0.14,1,High Risk,Not Eligible,366
CUST002560,22,Female,Salaried,52348,37548,255,13851,0.27,2,1,1.39,0.26,0,Low Risk,Eligible,694
CUST002561,49,Female,Salaried,15273,547659,145,10734,0.6,2,6,0.03,0.7,1,High Risk,Not Eligible,340
CUST002562,41,Female,Salaried,72236,373121,75,45681,0.06,2,0,0.19,0.63,1,Low Risk,Not Eligible,592
CUST002563,35,Female,Unemployed,142607,229731,141,8293,0.13,1,0,0.62,0.06,1,Low Risk,Eligible,606
CUST002564,47,Female,Self-Employed,115157,159946,103,56203,0.11,9,4,0.72,0.49,1,High Risk,Not Eligible,362
CUST002565,51,Female,Unemployed,8908,486875,155,16820,0.3,8,3,0.02,1.89,1,High Risk,Not Eligible,460
CUST002566,35,Male,Student,116352,543569,179,70827,0.7,2,6,0.21,0.61,1,High Risk,Not Eligible,360
CUST002567,43,Female,Self-Employed,103967,420505,171,50163,0.15,2,5,0.25,0.48,1,High Risk,Not Eligible,310
CUST002568,44,Female,Self-Employed,96989,256060,261,15391,0.13,5,0,0.38,0.16,1,Low Risk,Not Eligible,606
CUST002569,64,Female,Salaried,43079,403270,228,44970,0.64,12,1,0.11,1.04,1,Medium Risk,Eligible with Conditions,648
CUST002570,33,Female,Self-Employed,119889,105020,69,49823,0.62,13,1,1.14,0.42,0,Low Risk,Eligible,764
CUST002571,42,Male,Unemployed,57323,510626,73,33796,0.05,14,5,0.11,0.59,1,High Risk,Not Eligible,300
CUST002572,63,Male,Salaried,97909,71846,71,86127,0.53,12,2,1.36,0.88,0,Medium Risk,Eligible with Conditions,686
CUST002573,57,Female,Student,54105,361826,54,39389,0.47,14,3,0.15,0.73,1,High Risk,Not Eligible,494
CUST002574,53,Male,Salaried,140957,447985,95,6352,0.54,4,2,0.31,0.05,0,Medium Risk,Eligible with Conditions,688
CUST002575,23,Male,Student,9049,296456,119,86598,0.36,2,4,0.03,9.57,1,High Risk,Not Eligible,412
CUST002576,39,Female,Unemployed,61281,494733,61,31172,0.69,8,0,0.12,0.51,1,Low Risk,Not Eligible,718
CUST002577,43,Female,Self-Employed,51271,381330,22,13937,0.06,8,5,0.13,0.27,1,High Risk,Not Eligible,300
CUST002578,49,Female,Self-Employed,74697,414062,276,96657,0.19,13,5,0.18,1.29,1,High Risk,Not Eligible,318
CUST002579,50,Female,Self-Employed,44534,420699,134,83138,0.3,4,5,0.11,1.87,1,High Risk,Not Eligible,340
CUST002580,59,Female,Student,101034,555846,273,91672,0.33,14,2,0.18,0.91,1,Medium Risk,Eligible with Conditions,526
CUST002581,64,Male,Unemployed,66097,572476,84,69481,0.65,4,2,0.12,1.05,1,Medium Risk,Eligible with Conditions,590
CUST002582,45,Female,Self-Employed,33037,562524,206,88348,0.41,9,4,0.06,2.67,1,High Risk,Not Eligible,422
CUST002583,57,Female,Self-Employed,35278,502425,229,76509,0.06,4,1,0.07,2.17,1,Medium Risk,Eligible with Conditions,532
CUST002584,28,Female,Self-Employed,147344,574364,163,26552,0.3,10,1,0.26,0.18,1,Medium Risk,Eligible with Conditions,580
CUST002585,62,Male,Student,107173,315546,208,17118,0.31,11,6,0.34,0.16,1,High Risk,Not Eligible,300
CUST002586,36,Female,Self-Employed,46294,361611,141,14290,0.68,9,4,0.13,0.31,1,High Risk,Not Eligible,476
CUST002587,28,Female,Student,81277,168148,77,28123,0.43,3,5,0.48,0.35,1,High Risk,Not Eligible,366
CUST002588,21,Female,Self-Employed,12694,120827,52,84919,0.46,2,1,0.11,6.69,1,Medium Risk,Eligible with Conditions,612
CUST002589,64,Male,Salaried,66150,473380,22,62551,0.51,11,4,0.14,0.95,1,High Risk,Not Eligible,442
CUST002590,25,Female,Salaried,75470,573061,271,55136,0.55,8,1,0.13,0.73,1,Medium Risk,Eligible with Conditions,630
CUST002591,23,Female,Salaried,29556,295714,23,66886,0.46,12,6,0.1,2.26,1,High Risk,Not Eligible,312
CUST002592,21,Female,Salaried,57086,92995,104,78902,0.19,3,4,0.61,1.38,1,High Risk,Not Eligible,378
CUST002593,24,Male,Salaried,107468,45658,120,70333,0.62,13,1,2.35,0.65,0,Low Risk,Eligible,764
CUST002594,60,Female,Self-Employed,41387,457400,78,94992,0.52,2,5,0.09,2.3,1,High Risk,Not Eligible,384
